"This sheet contains items that were originally from ItemsOfInterest and were going to be part of the corpus, but turned out to be duplicates, incorrect, weird, confusing, or we couldn't get the items themselves.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalogued (audio file is on musiclabnas already),"documentation (liner notes, images, etc, on musiclabnas)",who,HARVARD .WAV,OTHER .WAV,HARVARD CD,OTHER CD,DIRECT STREAM,MULTIPLE SONGS ON SAME TRACK,ERROR (duplicate or misspelling),LP,ONLY OPTION IS FOR HARVARD TO DIGITIZE IT,REQUESTED THRU ILL,,,,,judy_notes,judy_url (use this only if url_recode is no longer the right url),old_notes,filename,song_name,song_tracknum,source,url_recode,format (Harvard only),cost,notes,url_orig,source_first,widesample,deepsample,wideonly,deeponly,both,comments,type,family_name,language,dialect,level,culture listed?,culture,culture standardized,region,clade,family_code,prev_glottocode1,prev_glottocode2,prev_agree,pre_common_subfamily,pre_common_family,iso,type_secondary,unpublished,collector_name,collector_affil,collector_email,song_reason,song_label,song_info,song_lyrics,song_morenotes,audible_singer,easyhear,access,morenotes,ts,annotator
0,0,JSL,0,0,0,0,0,0,1,0,0,0,0,0,1,,throw up hands. rejected twice thru ILL bc COVID as an LP; not on A Street,https://www.worldcat.org/title/kalatdlit-ivngerutitokait-gamle-grnlandske-sange-traditional-songs-of-greenland/oclc/28658623&referer=brief_results,"attempt LP interlib loan, if unavailable, can purchase: https://www.discogs.com/sell/release/11136702?ev=rb (44 dollars)",NHS2-0083.wav,Lullaby,"Volume 1, DFS 456",Various archives/libraries,https://www.worldcat.org/title/kalatdlit-ivngerutitokait-gamle-grnlandske-sange-traditional-songs-of-greenland/oclc/28658623&referer=brief_results,,,,https://theglobaljukebox.org,Global Jukebox,,,0,0,0,subject to tribal permission,Lullaby,#REF!,tunu1234,,#REF!,,Tunumiit,Tunumiit,Arctic and Subarctic,,#REF!,kala1399,gree1280,no,yes,yes,kal,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Lullaby //GLOBAL JUKEBOX SONG AND GENRE LABELS//,Lullaby sung by women //GLOBAL JUKEBOX DESCRIPTION//,NA,"Coding ID: 4140, found through searching ""Inuit."" Track not online (needs permission from tribal representative).",Yes,4,,,2/2/18 11:52,CMB
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,threw up hands. John Cohen; Penny Cohen (1964) recordings; @folklife,GJ (coding: 2494),"""No audio yet""",NHS2-0356.wav,Burial Song,NA,Global Jukebox,,,,"""no audio yet""",https://theglobaljukebox.org/?share=Quechua-T5488R1,Global Jukebox,1,0,1,0,0,,Mourning,Quechuan,cusc1236,,#REF!,,Quechua,Quechua,Central Andes,,#REF!,quec1387,quec1387,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Burial Song//CODING ID 2494 IN GLOBAL JUKEBOX, RELENANT TEXT IN GENRE",NA,NA,,,,No,,7/10/18 12:19,KJH
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,threw up hands. John Cohen; Penny Cohen (1964) recordings; @folklife,GJ (coding: 2503),"""No audio yet""",NHS2-0361.wav,Kios,NA,Global Jukebox,,,,"""no audio yet""",https://theglobaljukebox.org/?share=Quechua-T5543R47,Global Jukebox,1,0,1,0,0,,Praise,Quechuan,nort2976,,#REF!,,Quechua,Quechua,Central Andes,,#REF!,quec1387,quec1387,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Kios is small bird with wings but no tail//CODING ID 2503 IN GLOBAL JUKEBOX, RELEVANT TEXT IN THE DESCRIPTION FIELD//",NA,NA,,,,No,,7/10/18 12:48,KJH
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,threw up hands. John Cohen; Penny Cohen (1964) recordings; @folklife,GJ (coding: 2502),"""No audio yet""",NHS2-0362.wav,Piñi,NA,Global Jukebox,,,,"""no audio yet""",https://theglobaljukebox.org/?share=Quechua-T5488R12,Global Jukebox,1,0,1,0,0,,Story,Quechuan,puno1238,,#REF!,,Quechua,Quechua,Central Andes,,#REF!,quec1387,quec1387,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Why have you come from the banks of the sea//CODING 2502 IN GlOBAL JUKEBOX, RELEVANT TEXT IN DESCRIPTION FIELD//",NA,NA,,,,No,,7/10/18 12:29,KJH
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1, ,"(cannot replace) Laura Boulton, 1942, Laura Boulton Haida Collection; @folklife, all rights held by Columbia",,subject to tribal permission,NHS2-0058.wav,Medicine Woman's Song,NA,Unavailable,,,,,https://theglobaljukebox.org,Global Jukebox,,,0,0,0,subject to tribal permission,Arctic and Subarctic,Healing,#REF!,carr1249,,#REF!,,Dakelh,Dakelh,,#REF!,carr1249,carr1249,yes,yes,yes,crx,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Healing song //GENRE ON GLOBAL JUKEBOX//,Medicine woman's song; male duet over slow hand clapping and interjections //DESCRIPTION ON GLOBAL JUKEBOX//,NA,"Coding ID 1516, found by searching Dakelh",,,No,,2/15/2018 16:47:29,CMB
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,"(cannot replace) J. Alden Mason collection (1913), Canadian Museum of History; Canadian Museum of History (formerly: of Civilization), Quebec; @folklife",https://catalogue.historymuseum.ca/musvw/List.csp?SearchT1=Shaman%27s+Personal+Wind+Medicine+Song&Index1=1*Keywordsbib&Database=1_CMC3&SearchMethod=Find_1&SearchTerm1=Shaman%27s+Personal+Wind+Medicine+Song&OpacLanguage=eng&Profile=CMCLIBARCH&EncodedRequest=xb*3B*07*EC*3A*C1*7F*27*98bx*C1*0BL*E8&EncodedQuery=xb*3B*07*EC*3A*C1*7F*27*98bx*C1*0BL*E8&Source=SysQR&PageType=Start&PreviousList=RecordListFind&WebPageNr=1&NumberToRetrieve=50&WebAction=NewSearch&StartValue=0&RowRepeat=0&ExtraInfo=&SortIndex=Author&SortDirection=1&Resource=&SavingIndicator=&RestrType=&RestrTerms=&RestrShowAll=&LinkToIndex=,subject to tribal permission,NHS2-0075.wav,Shaman's Personal Wind Medicine Song,NA,Unavailable,,,,,https://theglobaljukebox.org,Global Jukebox,,,0,0,0,subject to tribal permission,Arctic and Subarctic,Healing,#REF!,nort2942,,#REF!,,Sahtu Dene,Sahtu,,#REF!,nort2942,slav1253,no,yes,yes,scs,Shaman,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Shaman song; healing song; medicine song //GENRE ON GLOBAL JUKEBOX//,Shaman's personal wind medicine song; heavy static and distorted sound //DESCRIPTION ON GLOBAL JUKEBOX//,NA,"Coding ID 3092, found by searching Sahtu Dene",,,No,,2/15/2018 17:04:41,CMB
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,"(cannot replace)  Laura Boulton (1942), Musée National du Canada. Boulton, Laura. B 32-520B., Canadian Museum of History (foremry: of Civilization); @Folklife; all rights held by Columbia",GJ (coding: 3154),subject to tribal permission,NHS2-0059.wav,Love Song,NA,Unavailable,,,,,https://theglobaljukebox.org,Global Jukebox,,,0,0,0,subject to tribal permission,Arctic and Subarctic,Love,#REF!,carr1249,,#REF!,,Dakelh,Dakelh,,#REF!,carr1249,carr1249,yes,yes,yes,crx,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Love Song //SONG AND GENRE LABELS IN GLOBAL JUKEBOX//,Love song; male soloist unaccompanied //DESCRIPTION ON GLOBAL JUKEBOX//,NA,"Coding ID 3154, can be found by searching Dakelh",,,No,,2/15/2018 16:43:39,CMB
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,"(cannote replace) Hiroko Sue, 1961; Mercury Series, Canadian Museum of Civilization; Canadian Museum of History (formerly: of Civilization), Quebec; @folklife",https://catalogue.historymuseum.ca/musvw/FullBB.csp?WebAction=ShowFullBB&EncodedRequest=*0BP*14*8C*E3*ED*29*D74*1D*CA*91*0D*CDI9&Profile=CMCLIBARCH&OpacLanguage=eng&NumberToRetrieve=50&StartValue=2&WebPageNr=1&SearchTerm1=HARA%20HIROKO%20SUE1934%20.1.341841&SearchT1=&Index1=1*Keywordsbib&SearchMethod=Find_1&ItemNr=2,subject to tribal permission,NHS2-0076.wav,"Love Song, Ula",NA,Unavailable,,,,,https://theglobaljukebox.org,Global Jukebox,,,0,0,0,subject to tribal permission,Arctic and Subarctic,Love,#REF!,nort2942,,#REF!,,Sahtu Dene,Sahtu,,#REF!,nort2942,slav1253,no,yes,yes,scs,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Love song //GENRE ON GLOBAL JUKEBOX//,Love song; Ula; male soloist in litany over drum and shaker; audience in background //DESCRIPTION ON GLOBAL JUKEBOX//,NA,"Coding ID 1498, found by searching Sahtu Dene",,,No,,2/16/2018 14:01:48,CMB
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,"(cannot replace) J. Alden Mason collection (1913), Canadian Museum of History; Canadian Museum of History (formerly: of Civilization), Quebec; @folklife",GJ (coding: 3094),subject to tribal permission,NHS2-0077.wav,Love Song,NA,Unavailable,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Arctic and Subarctic,Love,#REF!,nort2942,,#REF!,,Sahtu Dene,Sahtu,,#REF!,nort2942,slav1253,no,yes,yes,scs,No secondary function,No,,,,The song is identified as such in its title or label,"Love song //GLOBAL JUKEBOX CODING ID 3094, GENRE FIELD//","Love song; female soloist over drum, shaker; heavy static in recording //GLOBAL JUKEBOX CODING ID 3094, DESCRIPTION FIELD//",NA,"Coding id 3094, search Sahtu Dene",,,No,,6/6/18 11:41,AMB
0,0,JSL,0,0,0,1,1,0,0,0,0,0,0,0,1,,(might be replaceable) not on A Street but there are others that could fit the desciption --> ,https://search.alexanderstreet.com/preview/work/bibliographic_entity%7Crecorded_cd%7C73514,purchase,NHS2-0635.wav,"Dance And Stamp Your Feet (Sok, trypk)","Disk 1, Track 15",CD purchase,https://search.alexanderstreet.com/preview/work/bibliographic_entity%7Crecorded_cd%7C73514,,$9.61,,https:/ewcatalog.library.cornell.edu/catalog/8537394,WorldCat,0,1,0,1,0,broken link,Eastern Europe,Dance,#REF!,lith1251,,#REF!,,Lithuanian,Lithuanian,balt1263,#REF!,lith1251,stan1293,no,no,yes,lit,No secondary function,No,,,,The song is identified as such in its title or label,Dance Song //LITHUANIA DAINAVA: SONGS AND DANCES FROM LITHUANIA//,N/A,N/A,"""LITHUANIA Dainava: Songs and Dances from Lithuania"" CD, available through Cornell's online access or on Amazon",,,No,,2/28/2018 15:03:59,ERA
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,(cannot replace) chatting with Canadian Museum of History,https://www.historymuseum.ca/learn/resource-centre/ ,"subject to tribal permission, unpublished. Name: Sican Dance",NHS2-0997.wav,Sican Dance,NA,,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Northwest Coast and California,Dance,Haida,haid1248,,#REF!,,Haida,Haida,,#REF!,haid1248,haid1248,yes,yes,yes,hai,No secondary function,No,,,,The song is identified as such in its title or label,Sican Dance; repeating song of two phrases//GLOBAL JUKEBOX CODING ID 1501//,NA,NA,,,,No,Global Jukebox says the audio is pending.,7/20/2018 22:49:18,YJS
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,(cannot replace) chatting with Canadian Museum of History,https://www.historymuseum.ca/learn/resource-centre/ ,"subject to tribal permission, unpublished",NHS2-0998.wav,Love Song,NA,,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Northwest Coast and California,Love,Haida,haid1248,,#REF!,,Haida,Haida,,#REF!,haid1248,.,no,.,.,hai,No secondary function,No,,,,The song is identified as such in its title or label,Love song //GLOBAL JUKEBOX CODING ID 1503 GENRE//,NA,NA,,,,No,Global Jukebox says the audio is pending.,8/13/2018 21:55:12,YJS
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,"(might be replaceable) those tracks not available, but other Chapman recordings --> ",https://archives.crem-cnrs.fr/archives/corpus/CNRSMH_Chapman_002/,"can not be acquired from CREM, can't track down on GJ",NHS2-1583.wav,Mythe De Krin-Lune,Item number 16-02,CREM,https://archives.crem-cnrs.fr/archives/items/1635/,,,,https://archives.crem-cnrs.fr/archives/items/1635/,CREM,1,0,1,0,0,,Southern South America,Story,#REF!,onaa1245,,#REF!,,Ona,Selk'nam,,#REF!,onaa1245,onaa1245,yes,yes,yes,ona,No secondary function,No,,,,The song is identified as such in its title or label,"Myth //CODE BM.1968.039.001/24:16-02 IN CREM, RELEVANT TEXT IS IN THE DESCRIPTION FIELD//",NA,NA,,,,No,,5/1/19 1:13,SSG
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,1,,"(might be replaceable) those tracks not available, but other Chapman recordings --> ",https://archives.crem-cnrs.fr/archives/corpus/CNRSMH_Chapman_002/,"can not be acquired from CREM, can't track down on GJ",NHS2-1584.wav,Lola Raconte le Mythe de Yoshikaiutl,Item number 16-13,CREM,https://archives.crem-cnrs.fr/archives/items/1646/,,,,https://archives.crem-cnrs.fr/archives/items/1646/,CREM,1,0,1,0,0,,Southern South America,Story,#REF!,onaa1245,,#REF!,,Ona,Selk'nam,,#REF!,onaa1245,onaa1245,yes,yes,yes,ona,No secondary function,No,,,,The song is identified as such in its title or label,"Myth //CODE BM.1968.039.001/24:16-13 IN CREM, RELEVANT TEXT IS IN THE DESCRIPTION FIELD//",NA,NA,,,,No,,5/1/19 1:17,SSG
0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,no vocals and orchestral,,,,NHS2-0635a.wav,,,,,,,,,,,,,,,,Eastern Europe,Dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JSL,0,1,0,1,0,0,0,1,0,0,0,0,1,sounded sketchy,CD is waiting for Mila at Lamont,https://www.worldcat.org/search?q=MARANOA+LULLABy+HAROLD+BLAIR&qt=owc_search#%2528x0%253Amusic%2Bx4%253Acd%2529format,interlibrary loan,NHS2-0115.wav,Maranoa Lullaby,NA,Various archives/libraries,https://www.amazon.com/Melba-Sutherland-Australian-Singers-Var/dp/B01KHULBF0/ref=sr_1_fkmr1_1?keywords=From+Melba+To+Sutherland%3A+Australian+Singers+On+Record&qid=1575583312&sr=8-1-fkmr1,,,Direct url to amazon CD for purchase,https://www.nfsa.gov.au/collection/curated/maranoa-lullaby-harold-blair,NATIONAL FILM AND SOUND ARCHIVE OF AUSTRALIA,1,0,1,0,0,,Australia,Lullaby,#REF!,sout2765,,#REF!,,Gunggari,Gunggari,,#REF!,.,.,.,.,.,#N/A,No secondary function,No,,,,The song is identified as such in its title or label,"//MARANOA LULLABY, TITLE FOUND IN NATIONAL FILM AND SOUND ARCHIVE OF AUSTRALIA//",NA,NA,,Yes,5,Yes,,6/4/18 14:26,DWL
0,0,JSL,0,1,0,0,0,0,1,0,0,0,0,0,1,"find out if the LPs are correct; if so, request digitization of http://id.lib.harvard.edu/alma/990083074910203941/catalog",Richard Moyle says these are not on the LP,https://www.discogs.com/Richard-M-Moyle-Traditional-Music-Of-Tonga/release/3588222,"""No audio yet""",NHS2-1171.wav,Tau' Olunga,NA,Global Jukebox,,,,,https://theglobaljukebox.org/?share=Tongans-,Global Jukebox,,,0,0,0,no audio,Polynesia,Dance,#REF!,tong1325,,#REF!,,Tongans,Tongan,,#REF!,tong1325,tong1326,no,yes,yes,ton,No secondary function,No,,,,The song is identified as such in its title or label,"Dance Song //GLOBAL JUKEBOX, CODING ID 4380 RELEVANT INFORMATION IN THE GENRE SECTION//",NA,NA,"wheel > Search ""tongans"" > choose ""Tau' Olunga""",,,No,,9/3/18 10:40,DIS
0,0,JSL,0,1,0,0,0,0,1,0,0,0,0,0,1,"find out if the LPs are correct; if so, request digitization of http://id.lib.harvard.edu/alma/990083074910203941/catalog",Richard Moyle says these are not on the LP,https://www.discogs.com/Richard-M-Moyle-Traditional-Music-Of-Tonga/release/3588222,"""No audio yet""",NHS2-1172.wav,Tokelau,NA,Global Jukebox,,,,,https://theglobaljukebox.org/?share=Tongans-,Global Jukebox,,,0,0,0,no audio,Polynesia,Dance,#REF!,tong1325,,#REF!,,Tongans,Tongan,,#REF!,tong1325,tong1326,no,yes,yes,ton,No secondary function,No,,,,The song is identified as such in its title or label,"Dance Song //GLOBAL JUKEBOX, CODING ID 4381 RELEVANT INFORMATION IN THE GENRE SECTION//",NA,NA,"wheel > Search ""tongans"" > choose ""Tokelau""",,,No,,9/3/18 10:41,DIS
